Path,Transcription,is_valid
./data/TEST/DR8/FCMH1/SX143.WAV.wav,ð.ɨ̞.s.aʊ.n.ɨ̞.v.d̚.dʒ.ɛ.ɾ̃.ɨ̞.f.ɚ.z.b̚.b.j.ʉ.ɡ̚.g.l̩.s.k̚.k.ɛ.r.d̚.ð.i.æ.n.t̚.t.ə̥.l.ʌ.p̚,True
./data/TEST/DR8/FCMH1/SX233.WAV.wav,h.aɪ.w.eɪ.ɛ.n.f.r.i.w.eɪ.m.i.n.ɨ̞.s.eɪ.m.θ.ɪ.ŋ,True
./data/TEST/DR8/FCMH1/SX323.WAV.wav,ð.ɨ̞.f.ɑ.ɡ̚.p.r.i.v.ɛ.n.t̚.t.ɨ̞.d̚.ð.ɛ.m.f.m̩.ɝ.aɪ.v.ɨ̞.ŋ.ɑ.n.t̚.t.aɪ.m,True
./data/TEST/DR8/FCMH1/SX413.WAV.wav,d.æ.f.n.i.s.w.i.ɾ.ɪ.ʃ.n.i.ɾ.l̩.p̚.p.ɔɪ.n.t̚.s.k̚.k.ɑ.r.f.m.æ.t̚.tʃ.t̚.t.h.ɚ.s.k̚.k.ɝ.t̚.t,True
./data/TEST/DR8/FCMH1/SX53.WAV.wav,ʔ.i.v.ɪ.ɾ̃.ə.s.ɪ.m.p̚.p.ʊ.v.ʌ.k̚.k.æ.b̚.b.i.l.ɛ.r.ɨ̞.k̚.k.n̩.t̚.t.eɪ.n.t̚.s.ɪ.m.b̚.b.l̩.s,True
./data/TEST/DR8/FJSJ0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.t.ɨ̞.n.ɡ̚.g.r.i.z.i.w.ɔ.ʃ.w.ɔ.ɾ.ɚ.ɔ.l.j.ɪ.ɝ,True
./data/TEST/DR8/FJSJ0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.m.i.ɾ.i.k̚.k.ɛ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚,True
./data/TEST/DR8/FJSJ0/SI1484.WAV.wav,ð.ɛ.ɝ.ʔ.ɔ.s.oʊ.ɑ.ɾ̃.ɨ̞.s.t̚.s.i.k̚.k.ɚ.z.æ.f.t̚.t.ɚ.t̚.t.r.ʉ.θ,True
./data/TEST/DR8/FJSJ0/SI2114.WAV.wav,s.t̚.t.eɪ.k̚.m.i.ʃ.ɨ̞.s.ɛ.d̚.n̩.l.ɛ.m.i.æ.t̚.ð.oʊ.z.d̚.d.aɪ.s,True
./data/TEST/DR8/FJSJ0/SI854.WAV.wav,ɨ̞.n.k̚.k.ɝ.ɨ̞.d̚.dʒ.ɛ.m.t̚.t.ɪ.ʔ.ɛ.k̚.s.ɚ.s.aɪ.z.ð.ɛ.r.b̚.b.ɛ.n.ɨ̞.f.ɪ.t̚.s,True
./data/TEST/DR8/FJSJ0/SX134.WAV.wav,d.ɨ̞.s.ɛ.m.b̚.b.ɝ.ɨ̞.n.d̚.dʒ.æ.n.j.ʉ.ɝ.i.ɚ.n.aɪ.s.m.ʌ.n.θ.s.t̚.t.ɨ̞.s.p̚.p.ɛ.n.d̚.d.ɨ̞.n.m.aɪ.æ.m.i,True
./data/TEST/DR8/FJSJ0/SX224.WAV.wav,h.ʌ.ɡ̚.g.ʊ.d̚.ʒ.ɝ.ɨ̞.n.d̚.d.ɝ.ɨ̞.n.t̚.s,True
./data/TEST/DR8/FJSJ0/SX314.WAV.wav,ɨ̞.f.p̚.p.i.p̚.p.l̩.ʔ.w.ɝ.m.ɔ.r.d̚.dʒ.ɛ.n.ɝ.ʌ.s.ð.ɛ.r.w.ʊ.d̚.b.i.n.oʊ.n.i.d̚.d.f.ɔ.r.w.ɛ.l.f.ɛ.ɚ,True
./data/TEST/DR8/FJSJ0/SX404.WAV.wav,b.ɑ.r.b̚.b.ɝ.n.d̚.p.eɪ.p̚.p.ɝ.n̩.l.i.v.z.ɨ̞.n.ə.b̚.b.ɪ.ɡ̚.b.ɑ.n.f.aɪ.ɚ,True
./data/TEST/DR8/FJSJ0/SX44.WAV.wav,b.æ.s.k̚.k.ə.b̚.b.ɔ.l.k̚.k.m̩.b̚.b.i.n̩.ʔ.ɪ.ɾ̃.ɝ.t̚.t.eɪ.ɾ̃.i.ŋ.g.s.p̚.p.ɔ.r.t̚.t,True
./data/TEST/DR8/FMLD0/SA1.WAV.wav,ʃ.i.ɦ.ɛ.d̚.d.j.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.ʔ.n̩.ɡ̚.g.r.i.s.i.w.ɔ.ʃ.w.ɔ.ɾ.ɚ.ɔ.l.j.ɪ.ɚ,True
./data/TEST/DR8/FMLD0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.m.i.ɾ.ɪ.k̚.k.ɛ.r.i.ɨ̞.ɾ̃.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚,True
./data/TEST/DR8/FMLD0/SI2185.WAV.wav,ʃ.i.s.ɛ.d̚.ʃ.ɑ.r.k̚.k.s.ɛ.v.n.oʊ.b̚.b.oʊ.n.d.z.ɨ̞.n.d̚.t.ʃ.r.ɪ.m.p̚.p.s.w.æ.m.b̚.b.æ.k̚.k.w.ɚ.d̚,True
./data/TEST/DR8/FMLD0/SI822.WAV.wav,m.ɪ.l.k̚.p.ɚ.d̚.d.ʌ.k̚.k.ʃ.ɨ̞.n.m.eɪ.b̚.b.i.ɨ̞.ŋ.k̚.k.r.i.s.t̚.b.aɪ.ð.i.æ.n.t̚.t.aɪ.ɪ.n.t.f.ɛ.k̚.t.ɨ̞.v.p̚.p.r.ɑ.p̚.p.r.i.z.ə.v.ð.ɨ̞.s.d̚.d.r.ʌ.ɡ̚.g,True
./data/TEST/DR8/FMLD0/SI925.WAV.wav,w.ə.ɦ.i.w.ɨ̞.z.ɨ̞.n.k̚.k.ʌ.s.t̚.t.ɨ̞.d̚.d.i.ɪ.z.w.aɪ.f.d̚.d.ɨ̞.v.ɔ.r.s.t̚.t.ɨ̞.m,True
./data/TEST/DR8/FMLD0/SX115.WAV.wav,ð.i.ɛ.m.l.ə.m.d̚.d.ə.p̚.p.ɪ.k̚.k.s.ð.i.ɨ̞.k̚.k.r.ɑ.p̚.p.l̩.ə.s.ʔ.ɔ.l.ə.ɡ̚.g.l.oʊ,True
./data/TEST/DR8/FMLD0/SX205.WAV.wav,b.ɪ.l.ɨ̞.t̚.t.ɛ.ɝ.p̚.p.ɝ.s.n̩.ɛ.l.ɑ.r.ɚ.k̚.k.s.p̚.p.ɛ.k̚.t.ɪ.d̚.t.u.oʊ.b̚.b.eɪ.ɡ̚.g.ʌ.v.ɚ.m.ɛ.ɾ̃.ɔ.r.ɾ.ɚ.s,True
./data/TEST/DR8/FMLD0/SX25.WAV.wav,oʊ.n.l.ɪ.l.ɔɪ.ɝ.z.l.ʌ.v.m.ɪ.j.ɨ̞.n.ɨ̞.r.s,True
./data/TEST/DR8/FMLD0/SX295.WAV.wav,ɪ.f.k̚.k.ɛ.r.l̩.k̚.k.ʌ.m.z.t̚.t.ə.m.ɑ.r.ə.ɦ.æ.v.ɝ.r.eɪ.n.dʒ.f.ɝ.m.i.ɾ.i.ŋ.ɨ̞.ʔ.t̚.t.ʉ,True
./data/TEST/DR8/FMLD0/SX385.WAV.wav,h.ɪ.z.ʃ.oʊ.l.d̚.d.ɚ.f.ɛ.l.t̚.t.ɨ̞.z.ɨ̞.f.ɨ̞.t̚.w.ɚ.b̚.b.r.oʊ.k̚.k.ɨ̞.n,True
./data/TEST/DR8/MAJC0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ɝ.d̚.d.ɑ.r.k̚.k.s.ʉ.ɾ.ɨ̞.n.ɡ̚.g.r.i.s.i.w.ɑ.ʃ.w.ɔ.ɾ.ɝ.ɔ.l.j.ɪ.ɚ,True
./data/TEST/DR8/MAJC0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.m.i.ɾ.ɨ̞.k̚.k.ɛ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.d.æ.t̚,True
./data/TEST/DR8/MAJC0/SI1946.WAV.wav,ð.ɚ.r.ʌ.s.l.ɨ̞.ŋ.p̚.p.r.ɑ.b̚.b.l.ə.m.w.ə.z.b̚.b.aɪ.n.oʊ.m.i.n.s.ɔ.l.v.d̚.d,True
./data/TEST/DR8/MAJC0/SI2095.WAV.wav,m.aɪ.d̚.d.æ.d̚.d.ɪ.ɾ.ɪ.t̚.n̩.ɦ.i.l.ɪ.v.d̚.t.u.ə.ɡ̚.g.r.eɪ.ɾ.eɪ.d̚.dʒ,True
./data/TEST/DR8/MAJC0/SI835.WAV.wav,s.eɪ.l.z.m.ə.n.ʃ.ɪ.p̚.p.ɨ̞.s.t̚.t.ɪ.l.n.ɛ.s.ɨ̞.s.ɛ.r.i.b.ə.ɾ.ɨ̞.t̚.s.ə.d̚.d.ɪ.f.ɚ.n.t̚.b.r.æ.n.d̚.d.ə.v.s.eɪ.l.z.m.n̩.ʃ.ɪ.p̚,True
./data/TEST/DR8/MAJC0/SX115.WAV.wav,ð.i.ɛ.m.b̚.b.l.ʌ.m.d̚.d.ɪ.p̚.p.ɪ.k̚.s.i.ɨ̞.k̚.k.r.ɑ.p̚.p.l̩.ɪ.s.ɔ.l.ə.ɡ̚.g.l.oʊ,True
./data/TEST/DR8/MAJC0/SX205.WAV.wav,m.ɪ.l.ɨ̞.t̚.t.ɛ.r.i.p̚.p.ɝ.s.n̩.ɛ.l.ɑ.ɚ.k̚.k.s.p̚.p.ɛ.k̚.t.ɨ̞.d̚.t.ʉ.oʊ.b̚.b.eɪ.ɡ̚.g.ʌ.v.m.ə.ɾ̃.ɔ.r.ɾ.ɚ.s,True
./data/TEST/DR8/MAJC0/SX25.WAV.wav,ʔ.oʊ.n.l.ɨ̞.l.ɔɪ.ɝ.z.l.ʌ.v.m.ɪ.l.j.ɨ̞.ɾ̃.ɛ.ɚ.z,True
./data/TEST/DR8/MAJC0/SX295.WAV.wav,ɪ.f.k̚.k.æ.r.ə.l.k̚.k.ʌ.m.z.t̚.t.ɨ̞.m.ɑ.r.oʊ.h.æ.v.ɚ.ɚ.r.eɪ.n.dʒ.f.ɚ.m.i.ɾ.i.ŋ.ɨ̞.t̚.t.ʉ,True
./data/TEST/DR8/MAJC0/SX385.WAV.wav,h.ɪ.ʃ.oʊ.l.d̚.d.ɝ.f.ɛ.l.t̚.t.ʔ.æ.z.ɪ.f.ɪ.ʔ.w.ɝ.b̚.b.r.oʊ.k̚.k.ɨ̞.n,True
./data/TEST/DR8/MDAW1/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.d.j.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.n̩.ɡ̚.g.r.i.s.i.w.ɑ.ʃ.w.ɑ.ɾ.ɚ.ʔ.ɔ.l.j.ɪ.ɚ,True
./data/TEST/DR8/MDAW1/SA2.WAV.wav,d.oʊ.n.t̚.ʔ.æ.s.k̚.m.i.ɾ.ɨ̞.k̚.k.ɛ.r.ɪ.ɨ̞.n.ɔɪ.l.ɨ̞.r.æ.ɡ̚.l.aɪ.k̚.ð.æ.ʔ,True
./data/TEST/DR8/MDAW1/SI1453.WAV.wav,j.ɝ.ə.θ.eɪ.n.f.oʊ.m.ɛ.z.ɨ̞.n.ʔ.ɪ.n.s.l.eɪ.ɾ.ɚ.ɨ̞.z.ɔ.l.s.oʊ.k̚.k.ʌ.m.ɪ.ŋ.ʔ.ɨ̞.n.f.ɔ.ɚ.ɡ̚.g.ʊ.d̚.d.i.l.ə.v.ə.t̚.t.ɛ.n.ʃ.ɨ̞.n,True
./data/TEST/DR8/MDAW1/SI2083.WAV.wav,ʔ.ə.b̚.b.ʌ.v.ɦ.ɪ.m.s.l.ɪ.d̚.ð.i.ɨ̞.v.eɪ.s.ɨ̞.v.ʃ.æ.ɾ.oʊ.ʔ.ə.v.ə.s.t̚.t.ɔ.r.m.k̚.k.l.aʊ.d̚,True
./data/TEST/DR8/MDAW1/SI823.WAV.wav,ð.ɨ̞.d̚.d.r.ʌ.ɡ̚.g.ɪ.z.ʔ.ɔ.l.s.oʊ.ŋ̩.k̚.k.ɔ.r.p̚.p.ɚ.ɨ̞.ɾ.ɨ̞.d̚.d.ɨ̞.n.s.ʌ.p̚.p.l.ə.m.ɨ̞.n.t̚.s,True
./data/TEST/DR8/MDAW1/SX103.WAV.wav,k.ɔ.l.ə.n.æ.m.b.j.ə.l.ə.n.s.f.ɚ.m.ɛ.ɾ.ɨ̞.k̚.k.l̩.ə.s.ɪ.s.t̚.t.ɨ̞.n.t̚.s,True
./data/TEST/DR8/MDAW1/SX13.WAV.wav,s.w.ɪ.ŋ.j.ɚ.ʔ.ɑ.r.m.ʔ.ɨ̞.z.h.aɪ.ɨ̞.ʒ.ʉ.k̚.k.æ.n,True
./data/TEST/DR8/MDAW1/SX193.WAV.wav,w.aɪ.b̚.b.aɪ.ʔ.ɔɪ.l.ʔ.w.ɨ̞.n.j.u.ɔ.l.w.ɨ̞.z.j.ʉ.z.m.aɪ.n,True
./data/TEST/DR8/MDAW1/SX283.WAV.wav,p.l.æ.n.d̚.p.ɛ.ɚ.n.ɦ.ʊ.ʔ.ɔ.r.ɡ̚.ɚ.ɾ̃.ɨ̞.z.eɪ.ʃ.n̩.z.p̚.p.ɚ.m.oʊ.t̚.b.ɝ.θ.k̚.k.ɨ̞.n.t̚.t.r.oʊ.l,True
./data/TEST/DR8/MDAW1/SX373.WAV.wav,ʔ.ə.b̚.b.ɔ.r.ɪ.ŋ.n.ɑ.v.l̩.ʔ.ɨ̞.z.ɨ̞.s.ɨ̞.p̚.p.ɝ.b̚.b.s.l.i.p̚.p.ɨ̞.ŋ.p̚.p.ɪ.l,True
./data/TEST/DR8/MJLN0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ɚ.d̚.d.ɑ.r.k̚.s.ʉ.t̚.ɨ̞.ŋ.ɡ̚.g.r.i.s.ɪ.w.ɑ.ʃ.w.ɔ.ɾ.ɚ.ʔ.ɔ.l.j.i.ɚ,True
./data/TEST/DR8/MJLN0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.i.ɾ.ɨ̞.k̚.k.ɪ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚,True
./data/TEST/DR8/MJLN0/SI1449.WAV.wav,tʃ.i.f.ɪ.n.t̚.t.ɝ.s.t̚.t.ɪ.n.r.eɪ.ɾ.i.ʊ.s.t̚.t.ɛ.ɚ.l.ʌ.z.eɪ.ʃ.ɪ.n.r.ɨ̞.z.aɪ.d̚.z.ɨ̞.n.ð.ɨ̞.m.ɨ̞.l.ɨ̞.t̚.t.ɛ.r.ɨ̞.s.ɝ.v.ɚ.s.ɪ.z,True
./data/TEST/DR8/MJLN0/SI2079.WAV.wav,ð.eɪ.ɦ.ɛ.d̚.s.l.æ.p̚.ð.ɛ.r.θ.aɪ.z,True
./data/TEST/DR8/MJLN0/SI819.WAV.wav,ð.ɛ.ɚ.f.ɔ.r.s.ɨ̞.z.ə.m.ɔ.r.l.eɪ.t̚.n̩.t̚.ð.ɛ.n.ɪ.n.l̩.ɛ.k̚.t.r.ɪ.s.ɪ.d̚.d.i.æ.n.l.ɛ.s.ð.ɨ̞.n.ɪ.n.m.æ.ɡ̚.n.ɨ̞.t̚.t.ɪ.z.m̩,True
./data/TEST/DR8/MJLN0/SX189.WAV.wav,d.ɪ.s.t̚.t.r.ɔɪ.ʔ.ɛ.v.r.i.f.aɪ.l.r.ə.l.eɪ.ɾ.ɨ̞.d̚.t.ɨ̞.m.aɪ.ʔ.ɔ.ɾ.ɨ̞.t̚.s,True
./data/TEST/DR8/MJLN0/SX279.WAV.wav,ʔ.æ.l.ə.s.ɪ.z.ɪ.b̚.b.ɪ.l.ə.ɾ.i.t̚.t.u.w.ɝ.k̚.k.w.ɨ̞.ð.aʊ.t̚.s.ʉ.p̚.p.ɚ.v.ɪ.ʒ.ɨ̞.n.ɨ̞.z.n.oʊ.t̚.w.ɚ.ð.i,True
./data/TEST/DR8/MJLN0/SX369.WAV.wav,b.ɑ.b̚.p.eɪ.p̚.p.ɚ.d̚.oʊ.v.ɨ̞.ð.ə.l.ɪ.v.ɪ.ŋ.r.u.m.ɪ.r.l̩.z,True
./data/TEST/DR8/MJLN0/SX9.WAV.wav,w.ɛ.ə.w.ɝ.j.ʉ.w.ɑ.l.w.i.w.ɝ.ə.w.eɪ,True
./data/TEST/DR8/MJLN0/SX99.WAV.wav,m.ɪ.d̚.d.i.v.l̩.s.ɨ̞.s.aɪ.ɨ̞.ɾ.i.w.ɨ̞.z.b̚.b.eɪ.s.t̚.t.ɑ.n.h.aɪ.ɚ.ɑ.r.k̚.k.i.s,True
./data/TEST/DR8/MJTC0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.n̩.ɡ̚.g.r.i.s.i.w.ɑ.ʃ.w.ɔ.ɾ.ɚ.ʔ.ɔ.l.j.ɪ.ɚ,True
./data/TEST/DR8/MJTC0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.i.t̚.t.ɨ̞.k̚.k.ɛ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚,True
./data/TEST/DR8/MJTC0/SI1460.WAV.wav,ð.i.ɨ̞.l.ɛ.k̚.t.r.ɑ.ɾ̃.ɑ.p̚.t.ɨ̞.k̚.k.l̩.s.ɪ.s.t̚.t.ɨ̞.m.m.eɪ.b̚.b.i.aɪ.ð.ɚ.eɪ.m.æ.ɡ̚.n.ɛ.ɾ.ɨ̞.k̚.k.ʔ.ɔ.r.ə.l.ɛ.k̚.t.r.ʊ.s.t̚.t.æ.ɾ.ɨ̞.k̚.k.w.ə.n,True
./data/TEST/DR8/MJTC0/SI2090.WAV.wav,h.i.s.w.ʌ.ŋ.ɪ.n.θ.r.u.ɪ.z.oʊ.n.w.aɪ.d̚.g.eɪ.ʔ.w.eɪ,True
./data/TEST/DR8/MJTC0/SI830.WAV.wav,n.oʊ.w.ʌ.n.m.ɨ̞.t̚.t.ɝ.i.l̩.ɨ̞.z.b̚.b.ɛ.s.t̚.t.f.ɝ.ɔ.l.s.ɪ.t̚.tʃ.u.eɪ.ʃ.ɨ̞.n.s,True
./data/TEST/DR8/MJTC0/SX110.WAV.wav,ð.ə.b̚.b.ɛ.s.w.eɪ.ɾ.ʌ.l.ɝ.ɾ̃.ɨ̞.z.t̚.t.ɨ̞.s.ɔ.l.v.ʔ.ɛ.k̚.k.s.t̚.t.ɚ.p̚.p.r.ɑ.b̚.b.l.ə.m.s,True
./data/TEST/DR8/MJTC0/SX20.WAV.wav,ʃ.i.w.ɔ.r.w.ɔ.r.m.f.l.i.s.i.w.ʊ.l.ɪ.n.ʔ.oʊ.v.ɝ.ɔ.l.s,True
./data/TEST/DR8/MJTC0/SX200.WAV.wav,r.ɑ.l.f.k̚.k.n̩.t̚.t.r.oʊ.l.d̚.ð.ɨ̞.s.t̚.t.ɑ.p̚.p.w.ɑ.t̚.tʃ.f.r.m̩.n.ə.b̚.b.l.i.t̚.tʃ.ɚ.s,True
./data/TEST/DR8/MJTC0/SX290.WAV.wav,ð.ɪ.s.b̚.b.r.oʊ.ʃ.ɝ.ɪ.z.p̚.p.ɚ.t̚.t.ɪ.k̚.k.ɝ.l.i.ɨ̞.n.f.ɔ.r.m.ə.ɾ.ɨ̞.v.f.ɔ.ɚ.p̚.p.ɚ.s.p̚.p.ɛ.k̚.t.ɨ̞.v.b̚.b.aɪ.ɝ,True
./data/TEST/DR8/MJTC0/SX380.WAV.wav,w.aɪ.t̚.tʃ.ɑ.r.d̚.dʒ.ɨ̞.m.ʌ.ɾ̃.i.f.ɚ.s.ʌ.t̚.tʃ.ɡ̚.g.ɑ.r.b̚.ɨ̞.d̚.dʒ,True
./data/TEST/DR8/MJTH0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.d.j.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.t.ɨ̞.ŋ.ɡ̚.g.r.i.s.i.w.ɑ.ʃ.w.ɔ.ɾ.ɚ.ʔ.ɔ.l.j.ɨ̞.ɚ,True
./data/TEST/DR8/MJTH0/SA2.WAV.wav,d.oʊ.n.æ.s.k̚.m.i.ɾ.ɨ̞.k̚.k.ɛ.r.i.ɨ̞.n.ʔ.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.k.ð.æ.ʔ,True
./data/TEST/DR8/MJTH0/SI1296.WAV.wav,f.ɝ.ð.ɚ.r.i.s.ɝ.t̚.tʃ.w.i.b̚.b.ə.l.i.v.w.l̩.d̚.d.ə.v.ɛ.l.ə.p̚.p.ɪ.m.p̚.p.ɔ.r.t̚.n̩.t̚.k.ə.m.ɝ.ʃ.l̩.æ.p̚.p.l.ɨ̞.k̚.k.eɪ.ʃ.ɨ̞.n.z,True
./data/TEST/DR8/MJTH0/SI1926.WAV.wav,w.aɪ.s.ɪ.ŋ.ɡ̚.g.l̩.m.i.aʊ.t̚.ʔ.ɔ.n.ð.ə.s.p̚.p.ɝ.m.ɪ.t̚.d.i.l,True
./data/TEST/DR8/MJTH0/SI666.WAV.wav,aʊ.r.ʔ.ɛ.ɾ̃.ɪ.m.i.ʔ.ɨ̞.z.ɑ.l.s.ʊ.θ.r.ɛ.ʔ.n.i.ŋ.t̚.t.ɨ̞.d̚.d.ɨ̞.v.aʊ.ɚ.ʔ.ʌ.s,True
./data/TEST/DR8/MJTH0/SX126.WAV.wav,ɑ.r.ɾ.ɨ̞.f.ɪ.ʃ.ə.l.ɨ̞.n.t̚.t.ɛ.l.ɨ̞.d̚.dʒ.ɨ̞.n.s.ɪ.z.f.ɚ.r.i.l,True
./data/TEST/DR8/MJTH0/SX216.WAV.wav,ð.ə.s.m.ɔ.l.b̚.b.ɔɪ.p̚.p.ʊ.t̚.ð.ə.w.ɝ.m.ɔ.n.ə.h.ʊ.k̚.k,True
./data/TEST/DR8/MJTH0/SX306.WAV.wav,ʌ.t̚.tʃ.oʊ.z.ɨ̞.n.f.j.ʉ.w.l̩.b̚.b.i.k̚.k.ʌ.m.d̚.dʒ.ɛ.n.r.l̩.z,True
./data/TEST/DR8/MJTH0/SX36.WAV.wav,oʊ.n.l.i.ð.ɨ̞.m.oʊ.s.t̚.t.ɨ̞.k̚.k.ɑ.m.p̚.p.l.ɪ.ʃ.t̚.t.ʔ.ɑ.r.ɾ.ɪ.s.ʔ.ə.b̚.t.eɪ.n.p̚.p.ɑ.p̚.p.j.ɨ̞.l.ɛ.r.ɨ̞.ɾ.i,True
./data/TEST/DR8/MJTH0/SX396.WAV.wav,ð.ɨ̞.f.ɪ.ʃ.b̚.b.i.ɡ̚.g.æ.n.t̚.t.ɨ̞.l.i.p̚.f.r.æ.ɾ̃.ɪ.k̚.k.l.i.ʔ.ə.n.ð.ə.s.ɝ.f.ɨ̞.s.ə.v.ð.ɨ̞.s.m.ɔ.l.eɪ.k̚.k,True
./data/TEST/DR8/MPAM0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.ɾ.ɨ̞.ŋ.ɡ̚.g.r.i.s.i.w.ɑ.ʃ.w.ɔ.ɾ.ɝ.ɔ.l.j.ɨ̞.ɝ,True
./data/TEST/DR8/MPAM0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.ɪ.ɾ.ɪ.k̚.k.ɛ.r.i.ɪ.n.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚.t,True
./data/TEST/DR8/MPAM0/SI1189.WAV.wav,eɪ.t̚.f.i.l.d̚.g.ʌ.n.z.w.ɚ.k̚.k.æ.p̚.tʃ.ɚ.ɾ.ɨ̞.n.p̚.p.ə.z.ɨ̞.ʃ.n̩,True
./data/TEST/DR8/MPAM0/SI1819.WAV.wav,h.i.r.ʌ.b̚.d.ɪ.z.aɪ.s.l.i.p̚.p.l̩.i.w.ɨ̞.θ.w.ʌ.n.h.j.ʉ.d̚.dʒ.p̚.p.ɔ,True
./data/TEST/DR8/MPAM0/SI1961.WAV.wav,ʔ.ə.s.ɛ.k̚.k.ɨ̞.n.d̚.t.w.ɪ.t̚.tʃ.t̚.t.h.ɨ̞.ʃ.ɝ.t̚.s.l.i.v.ɨ̞.n.i.f.ɛ.l.t̚.t.ə.b̚.b.r.i.f.b̚.b.ɝ.ɾ̃.ə.n.ə.z.ʌ.p̚.p.ɝ.ɑ.r.m,True
./data/TEST/DR8/MPAM0/SX109.WAV.wav,ʃ.i.s.l.ɪ.p̚.t.n̩.s.p̚.p.r.eɪ.n.d.ɝ.æ.ŋ.k̚.k.l̩.ɔ.n.ə.s.t̚.t.i.p̚.s.l.oʊ.p̚.p,True
./data/TEST/DR8/MPAM0/SX19.WAV.wav,ʔ.ə.l.u.m.ə.ɾ̃.ɨ̞.m.s.ɪ.l.v.ə.w.ɝ.k̚.k.ɨ̞.n.ɔ.f.n̩.b̚.b.i.f.l.ɪ.m.z.i,True
./data/TEST/DR8/MPAM0/SX199.WAV.wav,j.ʌ.ŋ.t̚.tʃ.ɪ.l.d̚.ɝ.n.ʃ.ʊ.ɾ.ə.v.ɔɪ.d̚.d.ɨ̞.k̚.k.s.p̚.p.oʊ.ʒ.ɝ.t̚.t.ə̥.k̚.k.ɨ̞.n.t̚.t.eɪ.d̚.dʒ.ə̥.s.d̚.d.ɨ̞.z.i.z.ɨ̞.z,True
./data/TEST/DR8/MPAM0/SX289.WAV.wav,w.ɛ.ð.ɝ.p̚.p.r.u.f.ɡ̚.g.l̩.ɑ.ʃ.ɨ̞.z.ɝ.v.ɝ.i.j.ʉ.s.f.l̩.n̩.s.i.æ.ɾ.l̩,True
./data/TEST/DR8/MPAM0/SX379.WAV.wav,p.æ.m.ɡ̚.g.ɪ.v.z.d̚.d.r.aɪ.v.ɨ̞.ŋ.l.ɛ.s.n̩.z.ɔ.n.θ.ɝ.z.d̚.d.eɪ.z,True
./data/TEST/DR8/MRES0/SA1.WAV.wav,ʃ.i.h.æ.d̚.dʒ.ɝ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.ɨ̞.n.ɡ̚.g.r.i.s.i.w.ɔ.ʃ.w.ɔ.ɾ.ɝ.ʔ.ɔ.l.j.ɪ.ɚ,True
./data/TEST/DR8/MRES0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.m.i.ɾ.ɨ̞.k̚.k.ɛ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.ɨ̞.l.aɪ.k̚.ð.æ.t̚,True
./data/TEST/DR8/MRES0/SI1217.WAV.wav,oʊ.n.l.i.ð.oʊ.s.t̚.t.ɔ.r.i.t̚.t.ɛ.l.ɝ.z.w.l̩.r.i.m.eɪ.n.h.ʉ.k̚.k.ɨ̞.n.ʔ.ɪ.m.ɨ̞.t̚.t.eɪ.t̚.ð.ɨ̞.s.t̚.t.aɪ.l.ə.ð.ə.v.ɚ.t̚.tʃ.ʉ.ə.s,True
./data/TEST/DR8/MRES0/SI1847.WAV.wav,ʃ.ʉ.r.eɪ.ɾ.i.eɪ.ɾ.ɨ̞.d̚.d.w.ɔ.r.m.θ.ɨ̞.n.ɡ̚.g.ʊ.d̚.d.f.ɛ.l.oʊ.ʃ.ɨ̞.p̚,True
